#x,T,xh2o,xco2,S_LBL,S_SLW,S_SLW1,q_LBL,q_SLW,q_SLW1
#[m],[K],[],[],[kW/m3],[kW/m2]
    0.112500000000000E+001,    0.585194970290473E+003,    0.142597485145237E+000,    0.950649900968244E-001,    0.000000000000000E+000,    0.213646030245171E+001,    0.698131661271561E-001,    0.000000000000000E+000,   -0.999101263038194E+001,   -0.713603119338623E-003
    0.113500000000000E+001,    0.588103665227257E+003,    0.144051832613629E+000,    0.960345550757525E-001,    0.000000000000000E+000,    0.213130582712633E+001,    0.699653762455283E-001,    0.000000000000000E+000,   -0.100116285118180E+002,   -0.727598802876622E-003
    0.114500000000000E+001,    0.591024630858107E+003,    0.145512315429053E+000,    0.970082102860355E-001,    0.000000000000000E+000,    0.212593059325105E+001,    0.700909017587771E-001,    0.000000000000000E+000,   -0.100321825623296E+002,   -0.741732419685363E-003
    0.115500000000000E+001,    0.593957546866223E+003,    0.146978773433111E+000,    0.979858489554076E-001,    0.000000000000000E+000,    0.212145606786106E+001,    0.701979185977927E-001,    0.000000000000000E+000,   -0.100526687528257E+002,   -0.756001197342577E-003
    0.116500000000000E+001,    0.596902091624315E+003,    0.148451045812158E+000,    0.989673638747717E-001,    0.000000000000000E+000,    0.212003246731414E+001,    0.713115341280815E-001,    0.000000000000000E+000,   -0.100730981349876E+002,   -0.770490505913434E-003
    0.117500000000000E+001,    0.599857942229869E+003,    0.149928971114934E+000,    0.999526474099562E-001,    0.000000000000000E+000,    0.212758124005829E+001,    0.206772174936205E+000,    0.000000000000000E+000,   -0.100935015933607E+002,   -0.795543045195793E-003
    0.118500000000000E+001,    0.602824774540555E+003,    0.151412387270278E+000,    0.100941591513518E+000,    0.000000000000000E+000,    0.209876178278755E+001,    0.843723522296817E-001,    0.000000000000000E+000,   -0.101137746779344E+002,   -0.821820336818051E-003
    0.119500000000000E+001,    0.605802263209779E+003,    0.152901131604889E+000,    0.101934087736593E+000,    0.000000000000000E+000,    0.207606621164281E+001,    0.768629696367690E-001,    0.000000000000000E+000,   -0.101338279909878E+002,   -0.838298807456883E-003
    0.120500000000000E+001,    0.608790081722353E+003,    0.154395040861176E+000,    0.102930027240784E+000,    0.000000000000000E+000,    0.205510696794492E+001,    0.769321048808995E-001,    0.000000000000000E+000,   -0.101536806130070E+002,   -0.854324929990435E-003
    0.121500000000000E+001,    0.611787902430309E+003,    0.155893951215154E+000,    0.103929300810103E+000,    0.000000000000000E+000,    0.203288844018036E+001,    0.770318906314292E-001,    0.000000000000000E+000,   -0.101733244333655E+002,   -0.870492530968599E-003
    0.122500000000000E+001,    0.614795396588823E+003,    0.157397698294412E+000,    0.104931798862941E+000,    0.000000000000000E+000,    0.201094211800308E+001,    0.771024268372508E-001,    0.000000000000000E+000,   -0.101927502824000E+002,   -0.886802603138716E-003
    0.123500000000000E+001,    0.617812234392270E+003,    0.158906117196135E+000,    0.105937411464090E+000,    0.000000000000000E+000,    0.198779668336082E+001,    0.771425674053008E-001,    0.000000000000000E+000,   -0.102119519103392E+002,   -0.903250698392783E-003
    0.124500000000000E+001,    0.620838085010388E+003,    0.160419042505194E+000,    0.106946028336796E+000,    0.000000000000000E+000,    0.196208569937991E+001,    0.771516995758184E-001,    0.000000000000000E+000,   -0.102309093470799E+002,   -0.919832104324235E-003
    0.125500000000000E+001,    0.623872616624558E+003,    0.161936308312279E+000,    0.107957538874853E+000,    0.000000000000000E+000,    0.193470189553360E+001,    0.771292319046699E-001,    0.000000000000000E+000,   -0.102496005767848E+002,   -0.936541892477773E-003
    0.126500000000000E+001,    0.626915496464193E+003,    0.163457748232097E+000,    0.108971832154731E+000,    0.000000000000000E+000,    0.190646858577963E+001,    0.770745904891236E-001,    0.000000000000000E+000,   -0.102680101152304E+002,   -0.953374918573509E-003
    0.127500000000000E+001,    0.629966390843228E+003,    0.164983195421614E+000,    0.109988796947743E+000,    0.000000000000000E+000,    0.187790952977960E+001,    0.769872197075884E-001,    0.000000000000000E+000,   -0.102861354190468E+002,   -0.970325822523233E-003
    0.128500000000000E+001,    0.633024965196715E+003,    0.166512482598357E+000,    0.111008321732238E+000,    0.000000000000000E+000,    0.184994978897102E+001,    0.768665832692136E-001,    0.000000000000000E+000,   -0.103039717860691E+002,   -0.987389028740667E-003
    0.129500000000000E+001,    0.636090884117507E+003,    0.168045442058754E+000,    0.112030294705836E+000,    0.000000000000000E+000,    0.182058398084119E+001,    0.767121650009031E-001,    0.000000000000000E+000,   -0.103215162681111E+002,   -0.100455874668291E-002
    0.130500000000000E+001,    0.639163811393046E+003,    0.169581905696523E+000,    0.113054603797682E+000,    0.000000000000000E+000,    0.178955077983776E+001,    0.765234697994402E-001,    0.000000000000000E+000,   -0.103387538311616E+002,   -0.102182897170945E-002
    0.131500000000000E+001,    0.642243410042228E+003,    0.171121705021114E+000,    0.114081136680743E+000,    0.000000000000000E+000,    0.175853663003467E+001,    0.763000244613227E-001,    0.000000000000000E+000,   -0.103556771420982E+002,   -0.103919348622222E-002
    0.132500000000000E+001,    0.645329342352356E+003,    0.172664671176178E+000,    0.115109780784119E+000,    0.000000000000000E+000,    0.172497791150041E+001,    0.760413785942640E-001,    0.000000000000000E+000,   -0.103722781040772E+002,   -0.105664586110351E-002
    0.133500000000000E+001,    0.648421269916177E+003,    0.174210634958089E+000,    0.116140423305392E+000,    0.000000000000000E+000,    0.168881633642126E+001,    0.757471054248176E-001,    0.000000000000000E+000,   -0.103885205726510E+002,   -0.107417945742447E-002
    0.134500000000000E+001,    0.651518853668992E+003,    0.175759426834496E+000,    0.117172951222997E+000,    0.000000000000000E+000,    0.165316072112222E+001,    0.754168026442220E-001,    0.000000000000000E+000,   -0.104043981856095E+002,   -0.109178742850018E-002
    0.135500000000000E+001,    0.654621753925834E+003,    0.177310876962917E+000,    0.118207251308611E+000,    0.000000000000000E+000,    0.161530955990970E+001,    0.750500931686433E-001,    0.000000000000000E+000,   -0.104199001516206E+002,   -0.110946272221149E-002
    0.136500000000000E+001,    0.657729630418725E+003,    0.178864815209363E+000,    0.119243210139575E+000,    0.000000000000000E+000,    0.157632000865222E+001,    0.746466259533948E-001,    0.000000000000000E+000,   -0.104350169295364E+002,   -0.112719808365298E-002
    0.137500000000000E+001,    0.660842142333984E+003,    0.180421071166992E+000,    0.120280714111328E+000,    0.000000000000000E+000,    0.153399668872898E+001,    0.742060766928502E-001,    0.000000000000000E+000,   -0.104497244815241E+002,   -0.114498605807732E-002
    0.138500000000000E+001,    0.663958948349606E+003,    0.181979474174803E+000,    0.121319649449869E+000,    0.000000000000000E+000,    0.148715672582696E+001,    0.737281486854622E-001,    0.000000000000000E+000,   -0.104639838177185E+002,   -0.116281899417504E-002
    0.139500000000000E+001,    0.667079706672686E+003,    0.183539853336343E+000,    0.122359902224229E+000,    0.000000000000000E+000,    0.143621861025267E+001,    0.732125733408569E-001,    0.000000000000000E+000,   -0.104777504832904E+002,   -0.118068904762646E-002
    0.140500000000000E+001,    0.670204075076908E+003,    0.185102037538454E+000,    0.123401358358969E+000,    0.000000000000000E+000,    0.138343146551516E+001,    0.726591109822691E-001,    0.000000000000000E+000,   -0.104909953775167E+002,   -0.119858818500508E-002
    0.141500000000000E+001,    0.673331710940068E+003,    0.186665855470034E+000,    0.124443903646689E+000,    0.000000000000000E+000,    0.132819410678616E+001,    0.720675514475654E-001,    0.000000000000000E+000,   -0.105036989867606E+002,   -0.121650818798694E-002
    0.142500000000000E+001,    0.676462271281646E+003,    0.188231135640823E+000,    0.125487423760549E+000,    0.000000000000000E+000,    0.127495147983067E+001,    0.714377147372078E-001,    0.000000000000000E+000,   -0.105158626419535E+002,   -0.123444065783290E-002
    0.143500000000000E+001,    0.679595412800425E+003,    0.189797706400213E+000,    0.126531804266809E+000,    0.000000000000000E+000,    0.121837121132423E+001,    0.707694515204081E-001,    0.000000000000000E+000,   -0.105274764035848E+002,   -0.125237702024517E-002
    0.144500000000000E+001,    0.682730791912130E+003,    0.191365395956065E+000,    0.127576930637377E+000,    0.000000000000000E+000,    0.115934707477820E+001,    0.700626437103340E-001,    0.000000000000000E+000,   -0.105385141575374E+002,   -0.127030853047676E-002
    0.145500000000000E+001,    0.685868064787107E+003,    0.192934032393554E+000,    0.128622688262369E+000,    0.000000000000000E+000,    0.109889281319331E+001,    0.693172064699071E-001,    0.000000000000000E+000,   -0.105489525792967E+002,   -0.128822627894141E-002
    0.146500000000000E+001,    0.689006887388033E+003,    0.194503443694017E+000,    0.129668962462678E+000,    0.000000000000000E+000,    0.103781538611431E+001,    0.685332175412033E-001,    0.000000000000000E+000,   -0.105587802486830E+002,   -0.130612121135390E-002
    0.147500000000000E+001,    0.692146915507638E+003,    0.196073457753819E+000,    0.130715638502546E+000,    0.000000000000000E+000,    0.977345043350683E+000,    0.677230520852614E-001,    0.000000000000000E+000,   -0.105679914812428E+002,   -0.132398543892405E-002
    0.148500000000000E+001,    0.695287804806454E+003,    0.197643902403227E+000,    0.131762601602151E+000,    0.000000000000000E+000,    0.921300370891322E+000,    0.681239309547273E-001,    0.000000000000000E+000,   -0.105765855686509E+002,   -0.134193489275155E-002
    0.149500000000000E+001,    0.698429210850574E+003,    0.199214605425287E+000,    0.132809736950191E+000,    0.000000000000000E+000,    0.872880775292628E+000,    0.207977524186483E+000,    0.000000000000000E+000,   -0.105846048331605E+002,   -0.137245745659268E-002
    0.150500000000000E+001,    0.701570789149426E+003,    0.200785394574713E+000,    0.133856929716475E+000,    0.000000000000000E+000,    0.793256869708729E+000,    0.214663813990449E+000,    0.000000000000000E+000,   -0.105919670824629E+002,   -0.141626429064705E-002
    0.151500000000000E+001,    0.704712195193546E+003,    0.202356097596773E+000,    0.134904065064515E+000,    0.000000000000000E+000,    0.689672306646621E+000,    0.757678659464286E-001,    0.000000000000000E+000,   -0.105984681581450E+002,   -0.144856103086007E-002
    0.152500000000000E+001,    0.707853084492362E+003,    0.203926542246181E+000,    0.135951028164121E+000,    0.000000000000000E+000,    0.593066833469578E+000,    0.736806785391244E-001,    0.000000000000000E+000,   -0.106040223652749E+002,   -0.146838846457516E-002
    0.153500000000000E+001,    0.710993112611967E+003,    0.205496556305983E+000,    0.136997704203989E+000,    0.000000000000000E+000,    0.496530206786431E+000,    0.727838712421996E-001,    0.000000000000000E+000,   -0.106086385496496E+002,   -0.148804667767898E-002
    0.154500000000000E+001,    0.714131935212893E+003,    0.207065967606446E+000,    0.138043978404298E+000,    0.000000000000000E+000,    0.398732388979457E+000,    0.718589284106459E-001,    0.000000000000000E+000,   -0.106122929975512E+002,   -0.150765048413811E-002
    0.155500000000000E+001,    0.717269208087870E+003,    0.208634604043935E+000,    0.139089736029290E+000,    0.000000000000000E+000,    0.300171396493159E+000,    0.708935109671935E-001,    0.000000000000000E+000,   -0.106149829601046E+002,   -0.152719088244129E-002
    0.156500000000000E+001,    0.720404587199574E+003,    0.210202293599787E+000,    0.140134862399858E+000,    0.000000000000000E+000,    0.201651581371578E+000,    0.698875441774009E-001,    0.000000000000000E+000,   -0.106166981508487E+002,   -0.154665738624057E-002
    0.157500000000000E+001,    0.723537728718353E+003,    0.211768864359177E+000,    0.141179242906118E+000,    0.000000000000000E+000,    0.102788399460731E+000,    0.688411181720352E-001,    0.000000000000000E+000,   -0.106174303124695E+002,   -0.156603936070471E-002
    0.158500000000000E+001,    0.726668289059932E+003,    0.213334144529966E+000,    0.142222763019977E+000,    0.000000000000000E+000,    0.400102577140852E-002,    0.677543569070936E-001,    0.000000000000000E+000,   -0.106171833937376E+002,   -0.158532604508339E-002
    0.159500000000000E+001,    0.729795924923092E+003,    0.214897962461546E+000,    0.143265308307697E+000,    0.000000000000000E+000,   -0.975154026394162E-001,    0.666274165941618E-001,    0.000000000000000E+000,   -0.106159486230535E+002,   -0.160450656061746E-002
    0.160500000000000E+001,    0.732920293327314E+003,    0.216460146663657E+000,    0.144306764442438E+000,    0.000000000000000E+000,   -0.203770715385547E+000,    0.654604860344519E-001,    0.000000000000000E+000,   -0.106136863447403E+002,   -0.162356991854507E-002
    0.161500000000000E+001,    0.736041051650394E+003,    0.218020525825197E+000,    0.145347017216798E+000,    0.000000000000000E+000,   -0.315081141858367E+000,    0.642537862781300E-001,    0.000000000000000E+000,   -0.106103497611216E+002,   -0.164250502824423E-002
    0.162500000000000E+001,    0.739157857666016E+003,    0.219578928833008E+000,    0.146385952555339E+000,    0.000000000000000E+000,   -0.427958342087864E+000,    0.630075709709045E-001,    0.000000000000000E+000,   -0.106059049711050E+002,   -0.166130070568211E-002
    0.163500000000000E+001,    0.742270369581275E+003,    0.221135184790637E+000,    0.147423456527092E+000,    0.000000000000000E+000,   -0.542779703361972E+000,    0.617221260475811E-001,    0.000000000000000E+000,   -0.106003327372873E+002,   -0.167994568206326E-002
    0.164500000000000E+001,    0.745378246074166E+003,    0.222689123037083E+000,    0.148459415358055E+000,    0.000000000000000E+000,   -0.661560665884163E+000,    0.603977697562591E-001,    0.000000000000000E+000,   -0.105936062853533E+002,   -0.169842861259760E-002
    0.165500000000000E+001,    0.748481146331008E+003,    0.224240573165504E+000,    0.149493715443669E+000,    0.000000000000000E+000,   -0.784143638667770E+000,    0.590348526282969E-001,    0.000000000000000E+000,   -0.105856813887422E+002,   -0.171673808559289E-002
    0.166500000000000E+001,    0.751578730083823E+003,    0.225789365041911E+000,    0.150526243361274E+000,    0.000000000000000E+000,   -0.909387245977371E+000,    0.576337570656892E-001,    0.000000000000000E+000,   -0.105765279084955E+002,   -0.173486263158903E-002
    0.167500000000000E+001,    0.754670657647644E+003,    0.227335328823822E+000,    0.151556885882548E+000,    0.000000000000000E+000,   -0.104135001102742E+001,    0.561948972035819E-001,    0.000000000000000E+000,   -0.105661049591063E+002,   -0.175279073277167E-002
    0.168500000000000E+001,    0.757756589957772E+003,    0.228878294978886E+000,    0.152585529985924E+000,    0.000000000000000E+000,   -0.117638266645274E+001,    0.547187187096688E-001,    0.000000000000000E+000,   -0.105543539308188E+002,   -0.177051083246479E-002
    0.169500000000000E+001,    0.760836188606954E+003,    0.230418094303477E+000,    0.153612062868985E+000,    0.000000000000000E+000,   -0.131268818598497E+001,    0.532056985673629E-001,    0.000000000000000E+000,   -0.105412587997219E+002,   -0.178801134481313E-002
    0.170500000000000E+001,    0.763909115882493E+003,    0.231954557941246E+000,    0.154636371960831E+000,    0.000000000000000E+000,   -0.145137262608111E+001,    0.516563444444382E-001,    0.000000000000000E+000,   -0.105268013216189E+002,   -0.180528066455992E-002
    0.171500000000000E+001,    0.766975034803285E+003,    0.233487517401643E+000,    0.155658344934428E+000,    0.000000000000000E+000,   -0.159305149838819E+001,    0.500711945244018E-001,    0.000000000000000E+000,   -0.105109597155989E+002,   -0.182230717698805E-002
    0.172500000000000E+001,    0.770033609156772E+003,    0.235016804578386E+000,    0.156677869718924E+000,    0.000000000000000E+000,   -0.173548084747822E+001,    0.484508170068923E-001,    0.000000000000000E+000,   -0.104937159282805E+002,   -0.183907926790192E-002
    0.173500000000000E+001,    0.773084503535807E+003,    0.236542251767903E+000,    0.157694834511936E+000,    0.000000000000000E+000,   -0.187811751164515E+001,    0.467958096683941E-001,    0.000000000000000E+000,   -0.104750634684819E+002,   -0.185558533376021E-002
    0.174500000000000E+001,    0.776127383375442E+003,    0.238063691687721E+000,    0.158709127791814E+000,    0.000000000000000E+000,   -0.202349619013000E+001,    0.451067992971038E-001,    0.000000000000000E+000,   -0.104549846212312E+002,   -0.187181379186258E-002
    0.175500000000000E+001,    0.779161914989612E+003,    0.239580957494806E+000,    0.159720638329871E+000,    0.000000000000000E+000,   -0.216859683084670E+001,    0.433844411775049E-001,    0.000000000000000E+000,   -0.104334645437070E+002,   -0.188775309058207E-002
    0.176500000000000E+001,    0.782187765607730E+003,    0.241093882803865E+000,    0.160729255202577E+000,    0.000000000000000E+000,   -0.231776465129641E+001,    0.416294185026956E-001,    0.000000000000000E+000,   -0.104104825593363E+002,   -0.190339171966124E-002
    0.177500000000000E+001,    0.785204603411177E+003,    0.242602301705588E+000,    0.161734867803726E+000,    0.000000000000000E+000,   -0.247158281683622E+001,    0.398424420527299E-001,    0.000000000000000E+000,   -0.103859883139307E+002,   -0.191871822061190E-002
    0.178500000000000E+001,    0.788212097569691E+003,    0.244106048784846E+000,    0.162737365856564E+000,    0.000000000000000E+000,   -0.262621375258457E+001,    0.380242772105209E-001,    0.000000000000000E+000,   -0.103599577884563E+002,   -0.193372120056616E-002
    0.179500000000000E+001,    0.791209918277647E+003,    0.245604959138824E+000,    0.163736639425882E+000,    0.000000000000000E+000,   -0.277543394326743E+001,    0.361780067705672E-001,    0.000000000000000E+000,   -0.103324042675033E+002,   -0.194838962283577E-002
    0.180500000000000E+001,    0.794197736790222E+003,    0.247098868395111E+000,    0.164732578930074E+000,    0.000000000000000E+000,   -0.292309398254106E+001,    0.345051194307137E-001,    0.000000000000000E+000,   -0.103033501106324E+002,   -0.196273573158461E-002
    0.181500000000000E+001,    0.797175225459445E+003,    0.248587612729722E+000,    0.165725075153148E+000,    0.000000000000000E+000,   -0.306522065050361E+001,    0.523026453411767E-001,    0.000000000000000E+000,   -0.102728039839002E+002,   -0.197877887072403E-002
    0.182500000000000E+001,    0.800142057770131E+003,    0.250071028885066E+000,    0.166714019256710E+000,    0.000000000000000E+000,   -0.319235160065327E+001,    0.362948579555662E+000,    0.000000000000000E+000,   -0.102408241874306E+002,   -0.202816890450750E-002
    0.183500000000000E+001,    0.803097908375685E+003,    0.251548954187842E+000,    0.167699302791895E+000,    0.000000000000000E+000,   -0.342096945171078E+001,    0.409497776172748E-001,    0.000000000000000E+000,   -0.102070791116712E+002,   -0.207668073079636E-002
    0.184500000000000E+001,    0.806042453133777E+003,    0.253021226566889E+000,    0.168680817711259E+000,    0.000000000000000E+000,   -0.363398372412980E+001,    0.356931106893589E-001,    0.000000000000000E+000,   -0.101712425659168E+002,   -0.209202900227611E-002
    0.185500000000000E+001,    0.808975369141893E+003,    0.254487684570947E+000,    0.169658456380631E+000,    0.000000000000000E+000,   -0.383657069509352E+001,    0.336456302182030E-001,    0.000000000000000E+000,   -0.101333995222819E+002,   -0.210661149587570E-002
    0.186500000000000E+001,    0.811896334772743E+003,    0.255948167386371E+000,    0.170632111590914E+000,    0.000000000000000E+000,   -0.404027648601396E+001,    0.316045633242740E-001,    0.000000000000000E+000,   -0.100935761517901E+002,   -0.212079047737820E-002
    0.187500000000000E+001,    0.814805029709527E+003,    0.257402514854763E+000,    0.171601676569842E+000,    0.000000000000000E+000,   -0.424575588153845E+001,    0.295337604663648E-001,    0.000000000000000E+000,   -0.100517515112368E+002,   -0.213455871136807E-002
    0.188500000000000E+001,    0.817701134981069E+003,    0.258850567490534E+000,    0.172567044993689E+000,    0.000000000000000E+000,   -0.445101394128812E+001,    0.274335991259300E-001,    0.000000000000000E+000,   -0.100079092996267E+002,   -0.214790451251046E-002
    0.189500000000000E+001,    0.820584332996788E+003,    0.260292166498394E+000,    0.173528110998929E+000,    0.000000000000000E+000,   -0.466019567734435E+001,    0.253049293325338E-001,    0.000000000000000E+000,   -0.996203081526198E+001,   -0.216081626196898E-002
    0.190500000000000E+001,    0.823454307581533E+003,    0.261727153790766E+000,    0.174484769193844E+000,    0.000000000000000E+000,   -0.487335636257433E+001,    0.231486283398919E-001,    0.000000000000000E+000,   -0.991407217024833E+001,   -0.217328247575899E-002
    0.191500000000000E+001,    0.826310744010247E+003,    0.263155372005124E+000,    0.175436914670082E+000,    0.000000000000000E+000,   -0.508960983400513E+001,    0.209655937857226E-001,    0.000000000000000E+000,   -0.986399726522698E+001,   -0.218529181579448E-002
    0.192500000000000E+001,    0.829153329042489E+003,    0.264576664521244E+000,    0.176384443014163E+000,    0.000000000000000E+000,   -0.530821391437928E+001,    0.187567430155266E-001,    0.000000000000000E+000,   -0.981178263477320E+001,   -0.219683309997925E-002
    0.193500000000000E+001,    0.831981750956774E+003,    0.265990875478387E+000,    0.177327250318925E+000,    0.000000000000000E+000,   -0.553277392090550E+001,    0.165230121211221E-001,    0.000000000000000E+000,   -0.975738431083713E+001,   -0.220789531216635E-002
    0.194500000000000E+001,    0.834795699584769E+003,    0.267397849792384E+000,    0.178265233194923E+000,    0.000000000000000E+000,   -0.575726264133940E+001,    0.142653550869922E-001,    0.000000000000000E+000,   -0.970077100371507E+001,   -0.221846761209873E-002
    0.195500000000000E+001,    0.837594866345294E+003,    0.268797433172647E+000,    0.179198288781765E+000,    0.000000000000000E+000,   -0.597914885439787E+001,    0.119847429273227E-001,    0.000000000000000E+000,   -0.964195483668080E+001,   -0.222853934507059E-002
    0.196500000000000E+001,    0.840378944278172E+003,    0.270189472139086E+000,    0.180126314759391E+000,    0.000000000000000E+000,   -0.620211044222221E+001,    0.968216273956438E-002,    0.000000000000000E+000,   -0.958093901128446E+001,   -0.223810005154954E-002
    0.197500000000000E+001,    0.843147628077882E+003,    0.271573814038941E+000,    0.181049209359294E+000,    0.000000000000000E+000,   -0.643134086142398E+001,    0.735861679192932E-002,    0.000000000000000E+000,   -0.951768440042495E+001,   -0.224713947657363E-002
    0.198500000000000E+001,    0.845900614127047E+003,    0.272950307063524E+000,    0.181966871375682E+000,    0.000000000000000E+000,   -0.666406861526367E+001,    0.501512157569112E-002,    0.000000000000000E+000,   -0.945214895113543E+001,   -0.225564757899411E-002
    0.199500000000000E+001,    0.848637600529722E+003,    0.274318800264861E+000,    0.182879200176574E+000,    0.000000000000000E+000,   -0.690538152834467E+001,    0.265270695688510E-002,    0.000000000000000E+000,   -0.938427571658071E+001,   -0.226361454056183E-002
    0.200500000000000E+001,    0.851358287144506E+003,    0.275679143572253E+000,    0.183786095714835E+000,    0.000000000000000E+000,   -0.714971389783425E+001,    0.272414985223262E-003,    0.000000000000000E+000,   -0.931400788908786E+001,   -0.227103077474070E-002
    0.201500000000000E+001,    0.854062375617451E+003,    0.277031187808726E+000,    0.184687458539150E+000,    0.000000000000000E+000,   -0.739916441593462E+001,   -0.212470074768654E-002,    0.000000000000000E+000,   -0.924130062113390E+001,   -0.227788693540189E-002
    0.202500000000000E+001,    0.856749569414785E+003,    0.278374784707392E+000,    0.185583189804928E+000,    0.000000000000000E+000,   -0.764492959546586E+001,   -0.453757643106758E-002,    0.000000000000000E+000,   -0.916615075489992E+001,   -0.228417392521841E-002
    0.203500000000000E+001,    0.859419573855425E+003,    0.279709786927712E+000,    0.186473191285142E+000,    0.000000000000000E+000,   -0.789082276157864E+001,   -0.696513875666007E-002,    0.000000000000000E+000,   -0.908856986235213E+001,   -0.228988290387593E-002
    0.204500000000000E+001,    0.862072096143296E+003,    0.281036048071648E+000,    0.187357365381099E+000,    0.000000000000000E+000,   -0.813877797886200E+001,   -0.940630599426398E-002,    0.000000000000000E+000,   -0.900853962500625E+001,   -0.229500529606742E-002
    0.205500000000000E+001,    0.864706845399439E+003,    0.282353422699720E+000,    0.188235615133146E+000,    0.000000000000000E+000,   -0.839134061466641E+001,   -0.118599890726774E-001,    0.000000000000000E+000,   -0.892604246222949E+001,   -0.229953279912990E-002
    0.206500000000000E+001,    0.867323532693907E+003,    0.283661766346954E+000,    0.189107844231302E+000,    0.000000000000000E+000,   -0.864967269298038E+001,   -0.143250923895419E-001,    0.000000000000000E+000,   -0.884102924919587E+001,   -0.230345739054684E-002
    0.207500000000000E+001,    0.869921871077450E+003,    0.284960935538725E+000,    0.189973957025817E+000,    0.000000000000000E+000,   -0.891473670567213E+001,   -0.168005149685969E-001,    0.000000000000000E+000,   -0.875343618399026E+001,   -0.230677133516282E-002
    0.208500000000000E+001,    0.872501575612984E+003,    0.286250787806492E+000,    0.190833858537661E+000,    0.000000000000000E+000,   -0.917690310221805E+001,   -0.192851513742436E-001,    0.000000000000000E+000,   -0.866324602040129E+001,   -0.230946719198503E-002
    0.209500000000000E+001,    0.875062363406835E+003,    0.287531181703418E+000,    0.191687454468945E+000,    0.000000000000000E+000,   -0.943922692699780E+001,   -0.217778926273843E-001,    0.000000000000000E+000,   -0.857047071022657E+001,   -0.231153782092615E-002
    0.210500000000000E+001,    0.877603953639766E+003,    0.288801976819883E+000,    0.192534651213255E+000,    0.000000000000000E+000,   -0.970304565447649E+001,   -0.242776274033905E-001,    0.000000000000000E+000,   -0.847509947680797E+001,   -0.231297638905723E-002
    0.211500000000000E+001,    0.880126067597765E+003,    0.290063033798883E+000,    0.193375355865922E+000,    0.000000000000000E+000,   -0.996718977302054E+001,   -0.267832427464409E-001,    0.000000000000000E+000,   -0.837711619343283E+001,   -0.231377637667811E-002
    0.212500000000000E+001,    0.882628428702616E+003,    0.291314214351308E+000,    0.194209476234205E+000,    0.000000000000000E+000,   -0.102317025716800E+002,   -0.292936251909943E-001,    0.000000000000000E+000,   -0.827651209844831E+001,   -0.231393158306801E-002
    0.213500000000000E+001,    0.885110762542225E+003,    0.292555381271112E+000,    0.195036920847408E+000,    0.000000000000000E+000,   -0.105042805412237E+002,   -0.318076616795571E-001,    0.000000000000000E+000,   -0.817325090580914E+001,   -0.231343613185600E-002
    0.214500000000000E+001,    0.887572796900712E+003,    0.293786398450356E+000,    0.195857598966904E+000,    0.000000000000000E+000,   -0.107815524321652E+002,   -0.343242404763933E-001,    0.000000000000000E+000,   -0.806728081790104E+001,   -0.231228447623432E-002
    0.215500000000000E+001,    0.890014261788265E+003,    0.295007130894133E+000,    0.196671420596088E+000,    0.000000000000000E+000,   -0.110596639903842E+002,   -0.368422433729669E-001,    0.000000000000000E+000,   -0.795856891342543E+001,   -0.231047140491072E-002
    0.216500000000000E+001,    0.892434889470747E+003,    0.296217444735374E+000,    0.197478296490249E+000,    0.000000000000000E+000,   -0.113365198615169E+002,   -0.393599498105759E-001,    0.000000000000000E+000,   -0.784710938377484E+001,   -0.230799213283753E-002
    0.217500000000000E+001,    0.894834414499055E+003,    0.297417207249528E+000,    0.198278138166352E+000,    0.000000000000000E+000,   -0.116108353958824E+002,   -0.418313896591469E-001,    0.000000000000000E+000,   -0.773291050214723E+001,   -0.230484836222175E-002
    0.218500000000000E+001,    0.897212573738229E+003,    0.298606286869114E+000,    0.199070857912743E+000,    0.000000000000000E+000,   -0.118780199147140E+002,   -0.407699924188801E-001,    0.000000000000000E+000,   -0.761599773490005E+001,   -0.230149082226176E-002
    0.219500000000000E+001,    0.899569106396308E+003,    0.299784553198154E+000,    0.199856368798769E+000,    0.000000000000000E+000,   -0.121300998298020E+002,    0.267634689913934E+000,    0.000000000000000E+000,   -0.749642219596304E+001,   -0.233322532697144E-002
    0.220500000000000E+001,    0.901903754052932E+003,    0.300951877026466E+000,    0.200634584684311E+000,    0.000000000000000E+000,   -0.124679165839611E+002,    0.287658057880131E-001,    0.000000000000000E+000,   -0.737391216259431E+001,   -0.237295993777461E-002
    0.221500000000000E+001,    0.904216260687675E+003,    0.302108130343838E+000,    0.201405420229225E+000,    0.000000000000000E+000,   -0.128119776400347E+002,   -0.468863075811579E-001,    0.000000000000000E+000,   -0.724813297224912E+001,   -0.237686635937319E-002
    0.222500000000000E+001,    0.906506372708126E+003,    0.303253186354063E+000,    0.202168790902709E+000,    0.000000000000000E+000,   -0.131432511030924E+002,   -0.504191599762661E-001,    0.000000000000000E+000,   -0.711909148222720E+001,   -0.237158219122551E-002
    0.223500000000000E+001,    0.908773838977694E+003,    0.304386919488847E+000,    0.202924612992565E+000,    0.000000000000000E+000,   -0.134678103679351E+002,   -0.531150574888134E-001,    0.000000000000000E+000,   -0.698684822229120E+001,   -0.236545519738645E-002
    0.224500000000000E+001,    0.911018410843151E+003,    0.305509205421576E+000,    0.203672803614384E+000,    0.000000000000000E+000,   -0.137946077284976E+002,   -0.557971442753787E-001,    0.000000000000000E+000,   -0.685140182693355E+001,   -0.235859043754086E-002
