#x,T,xh2o,S_LBL,S_SLW,S_SLW1,q_LBL,q_SLW,q_SLW1
#[m],[K],[],[kW/m3],[kW/m2]
    0.161000000000000E+001,    0.795462570643744E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.112569499371872E+002,    0.155115689616742E+001,    0.000000000000000E+000,    0.104595252048829E+003,    0.768458547009557E+002
    0.163000000000000E+001,    0.791048159657933E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.112485931287670E+002,    0.144912150286833E+001,    0.000000000000000E+000,    0.104373463087439E+003,    0.768293733040374E+002
    0.165000000000000E+001,    0.786839958911477E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.112342155710216E+002,    0.139785113145954E+001,    0.000000000000000E+000,    0.104151864601178E+003,    0.768137774913308E+002
    0.167000000000000E+001,    0.782842121390452E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.112126428565905E+002,    0.136510242255012E+001,    0.000000000000000E+000,    0.103930597010366E+003,    0.767986969678879E+002
    0.169000000000000E+001,    0.779058592477827E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.111828443482014E+002,    0.133971508585671E+001,    0.000000000000000E+000,    0.103709817493123E+003,    0.767839860652966E+002
    0.171000000000000E+001,    0.775493106059846E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.111441832627147E+002,    0.131762521291819E+001,    0.000000000000000E+000,    0.103489696953506E+003,    0.767695817314452E+002
    0.173000000000000E+001,    0.772149180841139E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.110969293505379E+002,    0.129734289838516E+001,    0.000000000000000E+000,    0.103270408412158E+003,    0.767554519629794E+002
    0.175000000000000E+001,    0.769030116872178E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.110408662746171E+002,    0.127835159966719E+001,    0.000000000000000E+000,    0.103052123408920E+003,    0.767415762430012E+002
    0.177000000000000E+001,    0.766138992292533E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.109760257293407E+002,    0.126050909169126E+001,    0.000000000000000E+000,    0.102835014587546E+003,    0.767279379448304E+002
    0.179000000000000E+001,    0.763478660293114E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.109023073476366E+002,    0.124381315570498E+001,    0.000000000000000E+000,    0.102619254771446E+003,    0.767145213889160E+002
    0.181000000000000E+001,    0.761051746300417E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.108195467391673E+002,    0.122830304025348E+001,    0.000000000000000E+000,    0.102405018925235E+003,    0.767013107926897E+002
    0.183000000000000E+001,    0.758860645385550E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.107274665739597E+002,    0.121400635907807E+001,    0.000000000000000E+000,    0.102192485848364E+003,    0.766882900947603E+002
    0.185000000000000E+001,    0.756907519900581E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.106258248344518E+002,    0.120088498674731E+001,    0.000000000000000E+000,    0.101981838862877E+003,    0.766754434015610E+002
    0.187000000000000E+001,    0.755194297344559E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.105145199942600E+002,    0.118873280178996E+001,    0.000000000000000E+000,    0.101773264064939E+003,    0.766627563371494E+002
    0.189000000000000E+001,    0.753722668461307E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.103931590984178E+002,    0.117693279783421E+001,    0.000000000000000E+000,    0.101566951569137E+003,    0.766502193646243E+002
    0.191000000000000E+001,    0.752494085570861E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.102609645566940E+002,    0.116384291836333E+001,    0.000000000000000E+000,    0.101363101467662E+003,    0.766378359350708E+002
    0.193000000000000E+001,    0.751509761136205E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.101173512881688E+002,    0.114519055157204E+001,    0.000000000000000E+000,    0.101161925571953E+003,    0.766256429075436E+002
    0.195000000000000E+001,    0.750770666566718E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.996115544179919E+001,    0.110971366569196E+001,    0.000000000000000E+000,    0.100963650537577E+003,    0.766137630744187E+002
    0.197000000000000E+001,    0.750277531259508E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.979070325992482E+001,    0.102664130041223E+001,    0.000000000000000E+000,    0.100768526465286E+003,    0.766025448624701E+002
    0.199000000000000E+001,    0.750030841879585E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.960343562973102E+001,    0.806040420920630E+000,    0.000000000000000E+000,    0.100576837088895E+003,    0.765929524238533E+002
    0.200000000000000E+001,    0.750000000000000E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.960933018094446E+001,    0.101328313203072E+001,    0.000000000000000E+000,    0.100576885805816E+003,    0.765938424710576E+002
