#x,T,xh2o,xco2,S_LBL,S_SLW,S_SLW1,q_LBL,q_SLW,q_SLW1
#[m],[K],[],[],[kW/m3],[kW/m2]
    0.222500000000000E+001,    0.906506372708126E+003,    0.303253186354063E+000,    0.202168790902709E+000,    0.000000000000000E+000,   -0.675454848635806E+001,   -0.977213314001479E+000,    0.000000000000000E+000,   -0.325189349862491E+002,   -0.260851309960504E+002
    0.223500000000000E+001,    0.908773838977694E+003,    0.304386919488847E+000,    0.202924612992565E+000,    0.000000000000000E+000,   -0.695665683888339E+001,   -0.102184790031858E+001,    0.000000000000000E+000,   -0.324506812383258E+002,   -0.260757346912180E+002
    0.224500000000000E+001,    0.911018410843151E+003,    0.305509205421576E+000,    0.203672803614384E+000,    0.000000000000000E+000,   -0.715921235380123E+001,   -0.106397231134149E+001,    0.000000000000000E+000,   -0.323804179418682E+002,   -0.260659578289301E+002
    0.225500000000000E+001,    0.913239842161898E+003,    0.306619921080949E+000,    0.204413280720633E+000,    0.000000000000000E+000,   -0.737381475768305E+001,   -0.110414413204016E+001,    0.000000000000000E+000,   -0.323080852756577E+002,   -0.260558207093604E+002
    0.226500000000000E+001,    0.915437889328957E+003,    0.307718944664478E+000,    0.205145963109652E+000,    0.000000000000000E+000,   -0.758099578640448E+001,   -0.114277842940122E+001,    0.000000000000000E+000,   -0.322336803846877E+002,   -0.260453387718164E+002
    0.227500000000000E+001,    0.917612311303686E+003,    0.308806155651843E+000,    0.205870770434562E+000,    0.000000000000000E+000,   -0.779534186534006E+001,   -0.118017194796553E+001,    0.000000000000000E+000,   -0.321572018234825E+002,   -0.260345236347146E+002
    0.228500000000000E+001,    0.919762869636214E+003,    0.309881434818107E+000,    0.206587623212071E+000,    0.000000000000000E+000,   -0.800572571220747E+001,   -0.121652506808134E+001,    0.000000000000000E+000,   -0.320786364638062E+002,   -0.260233855828039E+002
    0.229500000000000E+001,    0.921889328493583E+003,    0.310944664246791E+000,    0.207296442831194E+000,    0.000000000000000E+000,   -0.822066562109208E+001,   -0.125199692941500E+001,    0.000000000000000E+000,   -0.319979808793151E+002,   -0.260119341206896E+002
    0.230500000000000E+001,    0.923991454685617E+003,    0.311995727342809E+000,    0.207997151561872E+000,    0.000000000000000E+000,   -0.843350941814944E+001,   -0.128673246725797E+001,    0.000000000000000E+000,   -0.319152190392561E+002,   -0.260001766153948E+002
    0.231500000000000E+001,    0.926069017690491E+003,    0.313034508845246E+000,    0.208689672563497E+000,    0.000000000000000E+000,   -0.864902614016308E+001,   -0.132082808979546E+001,    0.000000000000000E+000,   -0.318303657487306E+002,   -0.259881178086525E+002
    0.232500000000000E+001,    0.928121789680009E+003,    0.314060894840005E+000,    0.209373929893336E+000,    0.000000000000000E+000,   -0.886352260197738E+001,   -0.135434114338126E+001,    0.000000000000000E+000,   -0.317433947516328E+002,   -0.259757656481817E+002
    0.233500000000000E+001,    0.930149545544590E+003,    0.315074772772295E+000,    0.210049848514863E+000,    0.000000000000000E+000,   -0.907594133610986E+001,   -0.138735611800879E+001,    0.000000000000000E+000,   -0.316543383360849E+002,   -0.259631227873511E+002
    0.234500000000000E+001,    0.932152062917952E+003,    0.316076031458976E+000,    0.210717354305984E+000,    0.000000000000000E+000,   -0.928836949792681E+001,   -0.141989566977714E+001,    0.000000000000000E+000,   -0.315631880922552E+002,   -0.259501956337799E+002
    0.235500000000000E+001,    0.934129122201499E+003,    0.317064561100749E+000,    0.211376374067166E+000,    0.000000000000000E+000,   -0.949650700666873E+001,   -0.145202014473814E+001,    0.000000000000000E+000,   -0.314699812480908E+002,   -0.259369871456417E+002
    0.236500000000000E+001,    0.936080506588401E+003,    0.318040253294201E+000,    0.212026835529467E+000,    0.000000000000000E+000,   -0.971049242970140E+001,   -0.148375030826514E+001,    0.000000000000000E+000,   -0.313747065651679E+002,   -0.259235014375373E+002
    0.237500000000000E+001,    0.938006002087370E+003,    0.319003001043685E+000,    0.212668667362457E+000,    0.000000000000000E+000,   -0.992244344199708E+001,   -0.151510959727610E+001,    0.000000000000000E+000,   -0.312773429939805E+002,   -0.259097416616932E+002
    0.238500000000000E+001,    0.939905397546127E+003,    0.319952698773064E+000,    0.213301799182042E+000,    0.000000000000000E+000,   -0.101322139887274E+002,   -0.154611325952621E+001,    0.000000000000000E+000,   -0.311779159482337E+002,   -0.258957118976518E+002
    0.239500000000000E+001,    0.941778484674555E+003,    0.320889242337277E+000,    0.213926161558185E+000,    0.000000000000000E+000,   -0.103408140217703E+002,   -0.157679014374438E+001,    0.000000000000000E+000,   -0.310764340858222E+002,   -0.258814145404059E+002
    0.240500000000000E+001,    0.943625058067542E+003,    0.321812529033771E+000,    0.214541686022514E+000,    0.000000000000000E+000,   -0.105488950175658E+002,   -0.160714257484936E+001,    0.000000000000000E+000,   -0.309729095511051E+002,   -0.258668525786999E+002
    0.241500000000000E+001,    0.945444915227507E+003,    0.322722457613754E+000,    0.215148305075836E+000,    0.000000000000000E+000,   -0.107543520824524E+002,   -0.163717544980725E+001,    0.000000000000000E+000,   -0.308673644796098E+002,   -0.258520293103474E+002
    0.242500000000000E+001,    0.947237856586605E+003,    0.323618928293302E+000,    0.215745952195535E+000,    0.000000000000000E+000,   -0.109599439532826E+002,   -0.166690506705283E+001,    0.000000000000000E+000,   -0.307598080607738E+002,   -0.258369475611541E+002
    0.243500000000000E+001,    0.949003685528610E+003,    0.324501842764305E+000,    0.216334561842870E+000,    0.000000000000000E+000,   -0.111623402685869E+002,   -0.169634758920591E+001,    0.000000000000000E+000,   -0.306502379007478E+002,   -0.258216100016282E+002
    0.244500000000000E+001,    0.950742208410481E+003,    0.325371104205241E+000,    0.216914069470160E+000,    0.000000000000000E+000,   -0.113606019183603E+002,   -0.172551351964168E+001,    0.000000000000000E+000,   -0.305387184463925E+002,   -0.258060184838755E+002
    0.245500000000000E+001,    0.952453234583592E+003,    0.326226617291796E+000,    0.217484411527864E+000,    0.000000000000000E+000,   -0.115617613937044E+002,   -0.175439932104897E+001,    0.000000000000000E+000,   -0.304252327565206E+002,   -0.257901765409332E+002
    0.246500000000000E+001,    0.954136576414641E+003,    0.327068288207321E+000,    0.218045525471547E+000,    0.000000000000000E+000,   -0.117587466352798E+002,   -0.178303431566146E+001,    0.000000000000000E+000,   -0.303098044296719E+002,   -0.257740858561758E+002
    0.247500000000000E+001,    0.955792049306228E+003,    0.327896024653114E+000,    0.218597349768743E+000,    0.000000000000000E+000,   -0.119569922613701E+002,   -0.181143103021009E+001,    0.000000000000000E+000,   -0.301924443045157E+002,   -0.257577492688238E+002
    0.248500000000000E+001,    0.957419471717093E+003,    0.328709735858547E+000,    0.219139823905698E+000,    0.000000000000000E+000,   -0.121502306792899E+002,   -0.183961994368868E+001,    0.000000000000000E+000,   -0.300731623521570E+002,   -0.257411674230165E+002
    0.249500000000000E+001,    0.959018665182032E+003,    0.329509332591016E+000,    0.219672888394011E+000,    0.000000000000000E+000,   -0.123419165251654E+002,   -0.186759631447923E+001,    0.000000000000000E+000,   -0.299519970550530E+002,   -0.257243434693047E+002
    0.250500000000000E+001,    0.960589454331457E+003,    0.330294727165729E+000,    0.220196484777152E+000,    0.000000000000000E+000,   -0.125367685837253E+002,   -0.189540731431096E+001,    0.000000000000000E+000,   -0.298289308584499E+002,   -0.257072787002792E+002
    0.251500000000000E+001,    0.962131666910640E+003,    0.331065833455320E+000,    0.220710555636880E+000,    0.000000000000000E+000,   -0.127264721059213E+002,   -0.192309147852802E+001,    0.000000000000000E+000,   -0.297039898653779E+002,   -0.256899740294749E+002
    0.252500000000000E+001,    0.963645133798590E+003,    0.331822566899295E+000,    0.221215044599530E+000,    0.000000000000000E+000,   -0.129171526354655E+002,   -0.195068293088301E+001,    0.000000000000000E+000,   -0.295771846145638E+002,   -0.256724303518859E+002
    0.253500000000000E+001,    0.965129689026608E+003,    0.332564844513304E+000,    0.221709896342203E+000,    0.000000000000000E+000,   -0.131105579884879E+002,   -0.197822668692209E+001,    0.000000000000000E+000,   -0.294484921882777E+002,   -0.256546484901687E+002
    0.254500000000000E+001,    0.966585169796485E+003,    0.333292584898242E+000,    0.222195056598828E+000,    0.000000000000000E+000,   -0.132958835104323E+002,   -0.200578889323838E+001,    0.000000000000000E+000,   -0.293179524412901E+002,   -0.256366281366928E+002
    0.255500000000000E+001,    0.968011416498351E+003,    0.334005708249176E+000,    0.222670472166117E+000,    0.000000000000000E+000,   -0.134814400984168E+002,   -0.203343746499477E+001,    0.000000000000000E+000,   -0.291855968937757E+002,   -0.256183689646050E+002
    0.256500000000000E+001,    0.969408272728185E+003,    0.334704136364092E+000,    0.223136090909395E+000,    0.000000000000000E+000,   -0.136645632804263E+002,   -0.206126518961423E+001,    0.000000000000000E+000,   -0.290514339048805E+002,   -0.255998690237317E+002
    0.257500000000000E+001,    0.970775585304958E+003,    0.335387792652479E+000,    0.223591861768319E+000,    0.000000000000000E+000,   -0.138475525278021E+002,   -0.208936150217057E+001,    0.000000000000000E+000,   -0.289154825086722E+002,   -0.255811269652747E+002
    0.258500000000000E+001,    0.972113204287439E+003,    0.336056602143720E+000,    0.224037734762480E+000,    0.000000000000000E+000,   -0.140303958969777E+002,   -0.211787149951672E+001,    0.000000000000000E+000,   -0.287777407828620E+002,   -0.255621389221657E+002
    0.259500000000000E+001,    0.973420982990634E+003,    0.336710491495317E+000,    0.224473660996878E+000,    0.000000000000000E+000,   -0.142150746120115E+002,   -0.214694154062276E+001,    0.000000000000000E+000,   -0.286382002343211E+002,   -0.255429002714745E+002
    0.260500000000000E+001,    0.974698778001868E+003,    0.337349389000934E+000,    0.224899592667289E+000,    0.000000000000000E+000,   -0.143953365930782E+002,   -0.217674919289275E+001,    0.000000000000000E+000,   -0.284968711122446E+002,   -0.255234051653579E+002
    0.261500000000000E+001,    0.975946449196521E+003,    0.337973224598261E+000,    0.225315483065507E+000,    0.000000000000000E+000,   -0.145769019907225E+002,   -0.220752013808831E+001,    0.000000000000000E+000,   -0.283537802574503E+002,   -0.255036453696278E+002
    0.262500000000000E+001,    0.977163859753386E+003,    0.338581929876693E+000,    0.225721286584462E+000,    0.000000000000000E+000,   -0.147562443858073E+002,   -0.223951185444462E+001,    0.000000000000000E+000,   -0.282089194698484E+002,   -0.254836109667719E+002
    0.263500000000000E+001,    0.978350876169676E+003,    0.339175438084838E+000,    0.226116958723225E+000,    0.000000000000000E+000,   -0.149362768781712E+002,   -0.227304670918118E+001,    0.000000000000000E+000,   -0.280623040729042E+002,   -0.254632886258867E+002
    0.264500000000000E+001,    0.979507368275665E+003,    0.339753684137832E+000,    0.226502456091888E+000,    0.000000000000000E+000,   -0.151161864226854E+002,   -0.230848570250221E+001,    0.000000000000000E+000,   -0.279139301747037E+002,   -0.254426629015405E+002
    0.265500000000000E+001,    0.980633209248960E+003,    0.340316604624480E+000,    0.226877736416320E+000,    0.000000000000000E+000,   -0.152979962849843E+002,   -0.234628873469343E+001,    0.000000000000000E+000,   -0.277637890058110E+002,   -0.254217140869558E+002
    0.266500000000000E+001,    0.981728275628413E+003,    0.340864137814206E+000,    0.227242758542804E+000,    0.000000000000000E+000,   -0.154761592897067E+002,   -0.238700816860611E+001,    0.000000000000000E+000,   -0.276118916015673E+002,   -0.254004174079704E+002
    0.267500000000000E+001,    0.982792447327653E+003,    0.341396223663827E+000,    0.227597482442551E+000,    0.000000000000000E+000,   -0.156572960640960E+002,   -0.243128185777532E+001,    0.000000000000000E+000,   -0.274582431725952E+002,   -0.253787433817691E+002
    0.268500000000000E+001,    0.983825607648263E+003,    0.341912803824132E+000,    0.227941869216088E+000,    0.000000000000000E+000,   -0.158413579449188E+002,   -0.247988839379041E+001,    0.000000000000000E+000,   -0.273028145641178E+002,   -0.253566562687009E+002
    0.269500000000000E+001,    0.984827643292571E+003,    0.342413821646286E+000,    0.228275881097524E+000,    0.000000000000000E+000,   -0.160224276043988E+002,   -0.253379174921381E+001,    0.000000000000000E+000,   -0.271456074887239E+002,   -0.253341115264485E+002
    0.270500000000000E+001,    0.985798444376076E+003,    0.342899222188038E+000,    0.228599481458692E+000,    0.000000000000000E+000,   -0.162075393809898E+002,   -0.259412612499219E+001,    0.000000000000000E+000,   -0.269866223370631E+002,   -0.253110555400308E+002
    0.271500000000000E+001,    0.986737904439499E+003,    0.343368952219750E+000,    0.228912634813166E+000,    0.000000000000000E+000,   -0.163927377430574E+002,   -0.266226094403671E+001,    0.000000000000000E+000,   -0.268258352241143E+002,   -0.252874233322947E+002
    0.272500000000000E+001,    0.987645920460458E+003,    0.343822960230229E+000,    0.229215306820153E+000,    0.000000000000000E+000,   -0.165836355046809E+002,   -0.273985106934793E+001,    0.000000000000000E+000,   -0.266632239720232E+002,   -0.252631362144610E+002
    0.273500000000000E+001,    0.988522392864763E+003,    0.344261196432382E+000,    0.229507464288254E+000,    0.000000000000000E+000,   -0.167763195548049E+002,   -0.282889866848286E+001,    0.000000000000000E+000,   -0.264987553299095E+002,   -0.252380989335364E+002
    0.274500000000000E+001,    0.989367225537339E+003,    0.344683612768670E+000,    0.229789075179113E+000,    0.000000000000000E+000,   -0.169738120500881E+002,   -0.293182576404022E+001,    0.000000000000000E+000,   -0.263323940116484E+002,   -0.252121963901743E+002
    0.275500000000000E+001,    0.990180325832763E+003,    0.345090162916382E+000,    0.230060108610921E+000,    0.000000000000000E+000,   -0.171756577383708E+002,   -0.305158760695515E+001,    0.000000000000000E+000,   -0.261640954326017E+002,   -0.251852888227565E+002
    0.276500000000000E+001,    0.990961604585424E+003,    0.345480802292712E+000,    0.230320534861808E+000,    0.000000000000000E+000,   -0.173806371929743E+002,   -0.319175858202075E+001,    0.000000000000000E+000,   -0.259938367470582E+002,   -0.251572073330390E+002
    0.277500000000000E+001,    0.991710976119303E+003,    0.345855488059651E+000,    0.230570325373101E+000,    0.000000000000000E+000,   -0.176000310685340E+002,   -0.335672250417034E+001,    0.000000000000000E+000,   -0.258215286022076E+002,   -0.251277465161789E+002
    0.278500000000000E+001,    0.992428358257367E+003,    0.346214179128683E+000,    0.230809452752455E+000,    0.000000000000000E+000,   -0.178189927314709E+002,   -0.355176993419140E+001,    0.000000000000000E+000,   -0.256471072507132E+002,   -0.250966584669522E+002
    0.279500000000000E+001,    0.993113672330579E+003,    0.346556836165290E+000,    0.231037890776860E+000,    0.000000000000000E+000,   -0.180552714863468E+002,   -0.378344545110696E+001,    0.000000000000000E+000,   -0.254705032191232E+002,   -0.250636411459015E+002
    0.280500000000000E+001,    0.993766843186530E+003,    0.346883421593265E+000,    0.231255614395510E+000,    0.000000000000000E+000,   -0.183000534369808E+002,   -0.405975298396972E+001,    0.000000000000000E+000,   -0.252915901325919E+002,   -0.250283275038838E+002
    0.281500000000000E+001,    0.994387799197674E+003,    0.347193899598837E+000,    0.231462599732558E+000,    0.000000000000000E+000,   -0.185595926981080E+002,   -0.439053025438097E+001,    0.000000000000000E+000,   -0.251102663153601E+002,   -0.249902707362484E+002
    0.282500000000000E+001,    0.994976472269186E+003,    0.347488236134593E+000,    0.231658824089729E+000,    0.000000000000000E+000,   -0.188333600934247E+002,   -0.478800097903688E+001,    0.000000000000000E+000,   -0.249263947080891E+002,   -0.249489246871997E+002
    0.283500000000000E+001,    0.995532797846432E+003,    0.347766398923216E+000,    0.231844265948811E+000,    0.000000000000000E+000,   -0.191334294946141E+002,   -0.526724310939936E+001,    0.000000000000000E+000,   -0.247397932527206E+002,   -0.249036220040332E+002
    0.284500000000000E+001,    0.996056714922042E+003,    0.348028357461021E+000,    0.232018904974014E+000,    0.000000000000000E+000,   -0.194521141689136E+002,   -0.584704493379231E+001,    0.000000000000000E+000,   -0.245502570194589E+002,   -0.248535444163366E+002
    0.285500000000000E+001,    0.996548166042605E+003,    0.348274083021303E+000,    0.232182722014202E+000,    0.000000000000000E+000,   -0.198062584931897E+002,   -0.655100140418697E+001,    0.000000000000000E+000,   -0.243575404230535E+002,   -0.247976850421935E+002
    0.286500000000000E+001,    0.997007097314967E+003,    0.348503548657484E+000,    0.232335699104989E+000,    0.000000000000000E+000,   -0.201920421183672E+002,   -0.740873714638635E+001,    0.000000000000000E+000,   -0.241613442370502E+002,   -0.247348016824210E+002
    0.287500000000000E+001,    0.997433458412143E+003,    0.348716729206072E+000,    0.232477819470714E+000,    0.000000000000000E+000,   -0.206248571549197E+002,   -0.845777495199155E+001,    0.000000000000000E+000,   -0.239613128319673E+002,   -0.246633558225513E+002
    0.288500000000000E+001,    0.997827202578834E+003,    0.348913601289417E+000,    0.232609067526278E+000,    0.000000000000000E+000,   -0.211164126479170E+002,   -0.974603823543515E+001,    0.000000000000000E+000,   -0.237569776789792E+002,   -0.245814334550806E+002
    0.289500000000000E+001,    0.998188286636554E+003,    0.349094143318277E+000,    0.232729428878851E+000,    0.000000000000000E+000,   -0.216769924349379E+002,   -0.113351825633382E+002,    0.000000000000000E+000,   -0.235477727566185E+002,   -0.244866414856544E+002
    0.290500000000000E+001,    0.998516670988368E+003,    0.349258335494184E+000,    0.232838890329456E+000,    0.000000000000000E+000,   -0.223281940534121E+002,   -0.133053778818486E+002,    0.000000000000000E+000,   -0.233330031578559E+002,   -0.243759702561902E+002
    0.291500000000000E+001,    0.998812319623231E+003,    0.349406159811615E+000,    0.232937439874410E+000,    0.000000000000000E+000,   -0.231077485009599E+002,   -0.157621569701421E+002,    0.000000000000000E+000,   -0.231117217989233E+002,   -0.242456084022476E+002
    0.292500000000000E+001,    0.999075200119938E+003,    0.349537600059969E+000,    0.233025066706646E+000,    0.000000000000000E+000,   -0.240501822860044E+002,   -0.188464869826781E+002,    0.000000000000000E+000,   -0.228827056243067E+002,   -0.240906893054494E+002
    0.293500000000000E+001,    0.999305283650682E+003,    0.349652641825341E+000,    0.233101761216894E+000,    0.000000000000000E+000,   -0.252282812855520E+002,   -0.227503981752632E+002,    0.000000000000000E+000,   -0.226442930607447E+002,   -0.239049364822482E+002
    0.294500000000000E+001,    0.999502544984208E+003,    0.349751272492104E+000,    0.233167514994736E+000,    0.000000000000000E+000,   -0.267620446098745E+002,   -0.277417132721235E+002,    0.000000000000000E+000,   -0.223941087756691E+002,   -0.236801531894626E+002
    0.295500000000000E+001,    0.999666962488591E+003,    0.349833481244295E+000,    0.233222320829530E+000,    0.000000000000000E+000,   -0.288476685286204E+002,   -0.342055266948849E+002,    0.000000000000000E+000,   -0.221286305178653E+002,   -0.234054647323873E+002
    0.296500000000000E+001,    0.999798518133597E+003,    0.349899259066798E+000,    0.233266172711199E+000,    0.000000000000000E+000,   -0.318872468119728E+002,   -0.427209208187484E+002,    0.000000000000000E+000,   -0.218423436919608E+002,   -0.230661450769798E+002
    0.297500000000000E+001,    0.999897197492667E+003,    0.349948598746334E+000,    0.233299065830889E+000,    0.000000000000000E+000,   -0.367967715366745E+002,   -0.542141534438551E+002,    0.000000000000000E+000,   -0.215256678356349E+002,   -0.226416774488397E+002
    0.298500000000000E+001,    0.999962989744498E+003,    0.349981494872249E+000,    0.233320996581499E+000,    0.000000000000000E+000,   -0.460959604816705E+002,   -0.703189253731981E+002,    0.000000000000000E+000,   -0.211599104030845E+002,   -0.221022828081736E+002
    0.299500000000000E+001,    0.999995887674228E+003,    0.349997943837114E+000,    0.233331962558076E+000,    0.000000000000000E+000,   -0.691516078115147E+002,   -0.944920053023362E+002,    0.000000000000000E+000,   -0.207012082631470E+002,   -0.214018447482477E+002
    0.300000000000000E+001,    0.100000000000000E+004,    0.350000000000000E+000,    0.233333333333333E+000,    0.000000000000000E+000,   -0.162413285943281E+003,   -0.137570470303391E+003,    0.000000000000000E+000,   -0.201129812929648E+002,   -0.204711717840662E+002
