#x,T,xh2o,S_LBL,S_SLW,S_SLW1,q_LBL,q_SLW,q_SLW1
#[m],[K],[],[kW/m3],[kW/m2]
    0.195000000000000E+001,    0.107500525204328E+004,    0.575005252043279E+000,    0.000000000000000E+000,    0.217988936133032E+001,    0.763293698374427E+001,    0.000000000000000E+000,   -0.866814628876999E+002,   -0.110658324295285E+003
    0.197000000000000E+001,    0.108013445439185E+004,    0.580134454391849E+000,    0.000000000000000E+000,    0.194566507822702E+001,    0.726305719190060E+001,    0.000000000000000E+000,   -0.867166223594009E+002,   -0.110799086109006E+003
    0.199000000000000E+001,    0.108524075402551E+004,    0.585240754025510E+000,    0.000000000000000E+000,    0.171083468578292E+001,    0.688078129495945E+001,    0.000000000000000E+000,   -0.867471004404019E+002,   -0.110932359398283E+003
    0.201000000000000E+001,    0.109032394935629E+004,    0.590323949356295E+000,    0.000000000000000E+000,    0.149530239662878E+001,    0.648624435996253E+001,    0.000000000000000E+000,   -0.867730247175822E+002,   -0.111057901426792E+003
    0.203000000000000E+001,    0.109538383970836E+004,    0.595383839708355E+000,    0.000000000000000E+000,    0.129947741349303E+001,    0.607958812192315E+001,    0.000000000000000E+000,   -0.867945736443733E+002,   -0.111175472257643E+003
    0.205000000000000E+001,    0.110042022532588E+004,    0.600420225325884E+000,    0.000000000000000E+000,    0.114629201884486E+001,    0.566109040450428E+001,    0.000000000000000E+000,   -0.868120133713113E+002,   -0.111284822696158E+003
    0.207000000000000E+001,    0.110543290738100E+004,    0.605432907381001E+000,    0.000000000000000E+000,    0.745284795777360E+000,    0.523205019399522E+001,    0.000000000000000E+000,   -0.868241633064532E+002,   -0.111385599606238E+003
    0.209000000000000E+001,    0.111042168798160E+004,    0.610421687981602E+000,    0.000000000000000E+000,    0.409795983075297E+000,    0.479129168569489E+001,    0.000000000000000E+000,   -0.868297007145961E+002,   -0.111477732919359E+003
    0.211000000000000E+001,    0.111538637017917E+004,    0.615386370179172E+000,    0.000000000000000E+000,    0.909697754480009E-001,    0.433899347230713E+001,    0.000000000000000E+000,   -0.868290710227168E+002,   -0.111560994042326E+003
    0.213000000000000E+001,    0.112032675797656E+004,    0.620326757976556E+000,    0.000000000000000E+000,   -0.222833919267272E+000,    0.387534029485990E+001,    0.000000000000000E+000,   -0.868223385171826E+002,   -0.111635158030445E+003
    0.215000000000000E+001,    0.112524265633571E+004,    0.625242656335705E+000,    0.000000000000000E+000,   -0.536426136466438E+000,    0.340052276085862E+001,    0.000000000000000E+000,   -0.868094649283159E+002,   -0.111700003704401E+003
    0.217000000000000E+001,    0.113013387118537E+004,    0.630133871185369E+000,    0.000000000000000E+000,   -0.858005396306738E+000,    0.291473707471142E+001,    0.000000000000000E+000,   -0.867903405577509E+002,   -0.111755313761753E+003
    0.219000000000000E+001,    0.113500020942876E+004,    0.635000209428761E+000,    0.000000000000000E+000,   -0.119943237296961E+001,    0.241818477743934E+001,    0.000000000000000E+000,   -0.867648054446408E+002,   -0.111800874883235E+003
    0.221000000000000E+001,    0.113984147895118E+004,    0.639841478951178E+000,    0.000000000000000E+000,   -0.153343643766632E+001,    0.191107249323849E+001,    0.000000000000000E+000,   -0.867327682606907E+002,   -0.111836477834015E+003
    0.223000000000000E+001,    0.114465748862759E+004,    0.644657488627591E+000,    0.000000000000000E+000,   -0.186941054499941E+001,    0.139361168089188E+001,    0.000000000000000E+000,   -0.866941857404312E+002,   -0.111861917560002E+003
    0.225000000000000E+001,    0.114944804833018E+004,    0.649448048330184E+000,    0.000000000000000E+000,   -0.221296820440481E+001,    0.866018388348142E+000,    0.000000000000000E+000,   -0.866489388222760E+002,   -0.111876993279276E+003
    0.227000000000000E+001,    0.115421296893586E+004,    0.654212968935861E+000,    0.000000000000000E+000,   -0.256077939633832E+001,    0.328513008989902E+000,    0.000000000000000E+000,   -0.865968980242682E+002,   -0.111881508568704E+003
    0.229000000000000E+001,    0.115895206233372E+004,    0.658952062333717E+000,    0.000000000000000E+000,   -0.291163717307021E+001,   -0.218679961804438E+000,    0.000000000000000E+000,   -0.865379699949463E+002,   -0.111875271445727E+003
    0.231000000000000E+001,    0.116366514143246E+004,    0.663665141432458E+000,    0.000000000000000E+000,   -0.326427603391439E+001,   -0.775332171266152E+000,    0.000000000000000E+000,   -0.864720704358915E+002,   -0.111858094445350E+003
    0.233000000000000E+001,    0.116835202016779E+004,    0.668352020167793E+000,    0.000000000000000E+000,   -0.362329901489314E+001,   -0.134121165671248E+001,    0.000000000000000E+000,   -0.863991506500327E+002,   -0.111829794692280E+003
    0.235000000000000E+001,    0.117301251350977E+004,    0.673012513509773E+000,    0.000000000000000E+000,   -0.397887341403528E+001,   -0.191608309809322E+001,    0.000000000000000E+000,   -0.863192126782008E+002,   -0.111790193968165E+003
    0.237000000000000E+001,    0.117764643747010E+004,    0.677646437470102E+000,    0.000000000000000E+000,   -0.433278778293959E+001,   -0.249970807866809E+001,    0.000000000000000E+000,   -0.862322637468228E+002,   -0.111739118773828E+003
    0.239000000000000E+001,    0.118225360910940E+004,    0.682253609109396E+000,    0.000000000000000E+000,   -0.468820400258530E+001,   -0.309184535826433E+001,    0.000000000000000E+000,   -0.861382675131192E+002,   -0.111676400386330E+003
    0.241000000000000E+001,    0.118683384654441E+004,    0.686833846544408E+000,    0.000000000000000E+000,   -0.503734202533785E+001,   -0.369225116579829E+001,    0.000000000000000E+000,   -0.860372229759947E+002,   -0.111601874910610E+003
    0.243000000000000E+001,    0.119138696895521E+004,    0.691386968955206E+000,    0.000000000000000E+000,   -0.537740820371696E+001,   -0.430067952125193E+001,    0.000000000000000E+000,   -0.859292152106128E+002,   -0.111515383325331E+003
